NO,시장명,소재지도로명주소,위도,경도,시/도,시/군/구
268,메트로센터,대구광역시 중구 달구벌대로 지하2100,35.86442069,128.5933403,대구광역시 ,중구
269,대명신시장,대구광역시 남구 성당로60길 46,35.85774284,128.5766511,대구광역시 ,남구
270,중앙시장,대구광역시 북구 태전로 15,35.92166889,128.5449149,대구광역시 ,북구
271,칠성원시장,대구광역시 북구 칠성시장로5길 22,35.87542332,128.603251,대구광역시 ,북구
272,서변중앙시장,대구광역시 북구 호국로43길 28-4,35.9213164,128.5962056,대구광역시 ,북구
273,관음시장,대구광역시 북구 관음중앙로28길 1,35.94493032,128.5472253,대구광역시 ,북구
274,구암시장,대구광역시 북구 태암남로11길 18,35.92661076,128.5541577,대구광역시 ,북구
275,동대구신시장,대구광역시 북구 대현남로10길 46,35.88157809,128.6103712,대구광역시 ,북구
276,복현전통신시장,대구광역시 북구 경진로1길 68,35.89328599,128.6191953,대구광역시 ,북구
277,칠성진시장,대구광역시 북구 칠성시장로 19,35.87571533,128.6040801,대구광역시 ,북구
278,동성시장,대구광역시 수성구 들안로 287,35.85577517,128.6170373,대구광역시 ,수성구
279,수성시장,대구광역시 수성구 들안로 283,35.8553519,128.6169676,대구광역시 ,수성구
280,수성현대시장,대구광역시 수성구 신천동로 280,35.8494676,128.6093915,대구광역시 ,수성구
281,신매시장,대구광역시 수성구 신매로 104,35.8386352,128.7093546,대구광역시 ,수성구
282,지산목련시장,대구광역시 수성구 용학로42길 9,35.8207965,128.6318621,대구광역시 ,수성구
283,청구시장,대구광역시 수성구 만촌로 66,35.86507921,128.6442389,대구광역시 ,수성구
284,태백시장,대구광역시 수성구 들안로 281,35.85517273,128.6167559,대구광역시 ,수성구
285,황금시장,대구광역시 수성구 청솔로 19,35.84839924,128.6199557,대구광역시 ,수성구
286,신내당시장,대구광역시 달서구 야외음악당로39길 62,35.85461485,128.5538524,대구광역시 ,달서구
287,두류종합시장,대구광역시 달서구 당산동길 9,35.84549703,128.5451448,대구광역시 ,달서구
288,서남시장,대구광역시 달서구 달구벌대로329길 17,35.85434785,128.5451945,대구광역시 ,달서구
289,월배시장,대구광역시 달서구 월배로24길 13,35.81405689,128.5273898,대구광역시 ,달서구
290,송경종합시장,대구광역시 달서구 앞산순환로49길 73,35.82709823,128.5516371,대구광역시 ,달서구
291,서대구시장,대구광역시 달서구 명덕로2길 30,35.86059904,128.5706851,대구광역시 ,달서구
292,서남신시장,대구광역시 달서구 달구벌대로329길 10,35.85401094,128.545945,대구광역시 ,달서구
293,달서시장,대구광역시 달서구 당산로 35,35.84019229,128.544245,대구광역시 ,달서구
294,와룡시장,대구광역시 달서구 성서서로 69-7,35.85566311,128.4992633,대구광역시 ,달서구
295,송현주공시장,대구광역시 달서구 송현로12안길 38,35.82274259,128.5481872,대구광역시 ,달서구
296,대동시장,대구광역시 달서구 상원로 22-24,35.81166724,128.5377867,대구광역시 ,달서구
297,대곡시장,대구광역시 달서구 도원로 24,35.80758561,128.5354576,대구광역시 ,달서구
298,도원시장,대구광역시 달서구 도원로 동길 8,35.8075709,128.5367299,대구광역시 ,달서구
299,상원시장,대구광역시 달서구 상인로 9,35.80903711,128.5512906,대구광역시 ,달서구
300,성서용산시장,대구광역시 달서구 성지로 66-1,35.85514787,128.5213739,대구광역시 ,달서구
301,중리시장,대구광역시 서구 국채보상로31길 12,35.87027867,128.5478299,대구광역시 ,서구
302,이현시장,대구광역시 서구 문화로33길 24,35.87695522,128.5506434,대구광역시 ,서구
303,원대신시장,대구광역시 서구 달서로54길 6,35.88550378,128.5747373,대구광역시 ,서구
304,원대시장,대구광역시 서구 달서천로83길 13,35.8831032,128.5780425,대구광역시 ,서구
305,두류1번가,대구광역시 서구 달구벌대로 지하1827,35.86017555,128.5647431,대구광역시 ,서구
306,봉덕시장,대구광역시 남구 봉덕로27길 16-19,35.84550584,128.603494,대구광역시 ,남구
307,봉덕신시장,대구광역시 남구 봉덕로 115,35.84514583,128.6033937,대구광역시 ,남구
308,남산시장,대구광역시 남구 이천로5길 18,35.84322206,128.5969919,대구광역시 ,남구
309,남부시장,대구광역시 남구 현충로19길 43,35.8414005,128.5769199,대구광역시 ,남구
310,영선시장,대구광역시 남구 중앙대로46길 43,35.85221553,128.5936935,대구광역시 ,남구
311,영선신시장,대구광역시 남구 중앙대로48길 29,35.85250959,128.5925778,대구광역시 ,남구
312,대명시장,대구광역시 남구 명덕로 60,35.85841636,128.5771653,대구광역시 ,남구
313,대덕시장,대구광역시 남구 현충로46길 16,35.85151217,128.5827614,대구광역시 ,남구
314,성명시장,대구광역시 남구 성당로28길 17,35.84709061,128.568785,대구광역시 ,남구
315,성당시장,대구광역시 남구 성당로 196,35.85014442,128.5729425,대구광역시 ,남구
316,명덕시장,대구광역시 남구 명덕시장길 90,35.8450341,128.5877951,대구광역시 ,남구
317,대명중앙시장,대구광역시 남구 대명로20길 56,35.83681164,128.5677104,대구광역시 ,남구
318,광덕시장,대구광역시 남구 자유6길 50,35.83719172,128.5824239,대구광역시 ,남구
319,안지랑시장,대구광역시 남구 대명로36길 63,35.83640941,128.5745703,대구광역시 ,남구
320,관문시장,대구광역시 남구 관문시장2길 43,35.83554538,128.5590566,대구광역시 ,남구
321,관문상가시장,대구광역시 남구 대명서7길 24-3,35.83561347,128.5579834,대구광역시 ,남구
322,칠성시장,대구광역시 북구 칠성시장로 26,35.87657049,128.6043015,대구광역시 ,북구
323,삼성시장,대구광역시 북구 칠성시장로 42,35.87783642,128.6034872,대구광역시 ,북구
324,경명시장,대구광역시 북구 칠성시장로3길 10-22,35.87519191,128.604209,대구광역시 ,북구
325,팔달시장,대구광역시 북구 팔달로37길 11,35.88904652,128.570853,대구광역시 ,북구
326,팔달신시장,대구광역시 북구 팔달로33길 59,35.89068311,128.5659579,대구광역시 ,북구
327,대성시장,대구광역시 북구 공평로135,35.87645233,128.6009074,대구광역시 ,북구
328,복현종합시장,대구광역시 북구 경진로1길 78,35.89276917,128.619795,대구광역시 ,북구
329,산격종합시장,대구광역시 북구 대동로1길 34,35.89864012,128.6103584,대구광역시 ,북구
330,동대구시장,대구광역시 북구 대현로20길 30,35.88108006,128.6090919,대구광역시 ,북구
331,칠곡시장,대구광역시 북구 칠곡중앙대로 528,35.91254835,128.5755759,대구광역시 ,북구
332,대구능금시장,대구광역시 북구 칠성남로 197-15,35.87715901,128.6019759,대구광역시 ,북구
333,대구청과시장,대구광역시 북구 칠성시장로 34,35.8770321,128.603913,대구광역시 ,북구
334,㈜신정시장,울산광역시 남구 월평로47번길 7,35.5423359,129.3102844,울산광역시 ,남구
335,신정상가시장,울산광역시 남구 중앙로 241번길 14-1,35.5419608,129.3090764,울산광역시 ,남구
336,용문천년시장,경기도 양평군 용문면 용문시장2길 11,37.48396322,127.594778,경기도 ,양평군
337,양수리전통시장,경기도 양평군 양서면 양수리 1060,37.54456921,127.319939,경기도 ,양평군
338,양평물맑은시장,경기도 양평군 양평읍 양평장터길 15,37.4909455,127.4925618,경기도 ,양평군
339,성동시장,대구광역시 동구 아양로34길 22,35.8838187,128.6302358,대구광역시 ,동구
340,큰고개종합시장,대구광역시 동구 신암북로 101,35.88862875,128.6264523,대구광역시 ,동구
341,평화시장,대구광역시 동구 아양로9길 10,35.88301063,128.6192647,대구광역시 ,동구
342,동대구역전시장,대구광역시 동구 동부로16길 18,35.87430058,128.6205474,대구광역시 ,동구
343,효신시장,대구광역시 동구 효신로5길 40,35.87445952,128.6326089,대구광역시 ,동구
344,효목시장,대구광역시 동구 효동로15길 13,35.88291417,128.6427217,대구광역시 ,동구
345,동구시장,대구광역시 동구 효목로 8,35.87405303,128.6395714,대구광역시 ,동구
346,방촌시장,대구광역시 동구 동촌로46길 2,35.88130271,128.6644491,대구광역시 ,동구
347,반야월종합시장,대구광역시 동구 율하동로 143,35.87242142,128.7024139,대구광역시 ,동구
348,현대시장,대구광역시 동구 방촌로 125,35.88276134,128.6657683,대구광역시 ,동구
349,동서시장,대구광역시 동구 아양로37길 31-1,35.88727135,128.6335417,대구광역시 ,동구
350,송라시장,대구광역시 동구 동부로5길 10,35.87449549,128.6153112,대구광역시 ,동구
351,불로전통시장,대구광역시 동구 팔공로26길 9-1,35.91040163,128.6419473,대구광역시 ,동구
352,공항시장,대구광역시 동구 해동로3길 10,35.8963666,128.6384551,대구광역시 ,동구
353,목련시장,대구광역시 동구 반야월로30길 61-1,35.86998362,128.7046734,대구광역시 ,동구
354,밤고개시장,대구광역시 서구 서대구로8길 64,35.86204637,128.563633,대구광역시 ,서구
355,새길시장,대구광역시 서구 서구 달서로6길 3,35.86491434,128.5716428,대구광역시 ,서구
356,원고개시장,대구광역시 서구 북비산로65길 6-3,35.88019468,128.5691391,대구광역시 ,서구
357,서부시장,대구광역시 서구 달서로26길 7-2,35.87331276,128.5720466,대구광역시 ,서구
358,만평시장,대구광역시 서구 달서천로41길 86,35.88839067,128.5627848,대구광역시 ,서구
359,서구시장,대구광역시 서구 국채보상로45길 33,35.87393951,128.5556945,대구광역시 ,서구
360,대평리시장,대구광역시 서구 문화로49길 25,35.87800743,128.5589347,대구광역시 ,서구
361,신평리시장,대구광역시 서구 국채보상로52길 33,35.86809714,128.560692,대구광역시 ,서구
362,중평시장,대구광역시 서구 서대구로17길 16,35.86536707,128.5539293,대구광역시 ,서구
363,동복오일시장,전라남도 화순군 동복면 동복시장길 19,35.0716346,127.1257524,전라남도 ,화순군
364,이양오일시장,전라남도 화순군 이양면 이양로 29-29,34.88265534,126.9871434,전라남도 ,화순군
365,춘양오일시장,전라남도 화순군 춘양면 강변길 17-2,34.95028373,126.9623749,전라남도 ,화순군
366,능주전통시장,전라남도 화순군 능주면 관동길 3-1,34.99058549,126.9590136,전라남도 ,화순군
367,화순전통시장,전라남도 화순군 화순읍 시장길 42,35.05909614,126.9833988,전라남도 ,화순군
368,군위전통시장,경상북도 군위군 군위읍 중앙5길 12-8,36.23894059,128.5668087,경상북도 ,군위군
369,청양약초구기자시장,충청남도 청양군 청양읍 칠갑산로4길 28,36.4484376,126.8005508,충청남도 ,청양군
370,청양특화시장,충청남도 청양군 청양읍 문화예술로 112,36.4491138,126.7991516,충청남도 ,청양군
371,정산시장,충청남도 청양군 정산면 정현길 54,36.4111139,126.9479437,충청남도 ,청양군
372,청양시장,충청남도 청양군 청양읍 칠갑산로6길 6,36.450536,126.8017622,충청남도 ,청양군
373,번개시장,강원도 춘천시 소양로1가 93-5,37.89199374,127.726621,강원도 ,춘천시
374,풍물시장,강원도 춘천시 영서로 2352-54,37.86623866,127.7195854,강원도 ,춘천시
375,후평시장,강원도 춘천시 효평길 104,37.88079048,127.7467843,강원도 ,춘천시
376,서부시장,강원도 춘천시 서부대성로 12,37.884801,127.72462,강원도 ,춘천시
377,동부시장,강원도 춘천시 동부시장길 8,37.87723402,127.7341138,강원도 ,춘천시
378,제일시장,강원도 춘천시 약사고개길 13,37.87748203,127.7260826,강원도 ,춘천시
379,남부시장,강원도 춘천시 공지로 367,37.87056308,127.7260511,강원도 ,춘천시
380,중앙시장,강원도 춘천시 중앙로77번길 4-4,37.87849309,127.7257561,강원도 ,춘천시
381,부곡도깨비시장,경기도 의왕시 부곡시장길 18,37.320394,126.95534,경기도 ,의왕시
382,울산산업공구월드,울산광역시 남구 갈밭로24,35.535788,129.3428744,울산광역시 ,남구
383,신정평화시장,울산광역시 남구 봉월로67번길 17,35.538337,129.3035526,울산광역시 ,남구
384,㈜야음시장,울산광역시 남구 수암로 234,35.5241911,129.3311897,울산광역시 ,남구
385,야음상가시장,울산광역시 남구 수암로 244-6,35.523617,129.3318715,울산광역시 ,남구
386,수암종합시장,울산광역시 남구 수암로 120-2,35.5278581,129.320239,울산광역시 ,남구
387,수암상가시장,울산광역시 남구 수암로 128번길 12,35.5269662,129.3207713,울산광역시 ,남구
388,울산번개시장,울산광역시 남구 신선로 184번길 46-1,35.520239,129.3367745,울산광역시 ,남구
389,흥부 공설시장,경상북도 울진군 북면 부구리135,37.103609,129.375178,경상북도 ,울진군
390,울진 공설시장,경상북도 울진군 울진읍 읍내리60-1,36.99234284,129.4020588,경상북도 ,울진군
391,죽변 공설시장,경상북도 울진군 죽변면 죽변리36-8,37.059036,129.4222652,경상북도 ,울진군
392,평해 공설시장,경상북도 울진군 평해읍 평해리871-1,36.726276,129.442012,경상북도 ,울진군
